family,replication_id,ending_inventory
BEVERAGES,2884,990365.8460103925
BEVERAGES,2885,936009.8703241398
BEVERAGES,2886,855286.34390537
BEVERAGES,2887,1064400.4457447547
BEVERAGES,2888,1019549.9771927163
BEVERAGES,2889,894890.9598525296
BEVERAGES,2890,1065896.7532707532
BEVERAGES,2891,1083502.0305809807
BEVERAGES,2892,897724.3638445076
BEVERAGES,2893,1104411.9066097066
BEVERAGES,2894,1021558.5282437182
BEVERAGES,2895,1156689.5318494285
BEVERAGES,2896,774053.0959495143
BEVERAGES,2897,1015254.2804334029
BEVERAGES,2898,1109806.7680529007
BEVERAGES,2899,923454.1995192582
BEVERAGES,2900,745248.5223508928
BEVERAGES,2901,1066369.3536768758
BEVERAGES,2902,537467.7444414403
BEVERAGES,2903,1104277.5101365363
BEVERAGES,2904,989115.900022604
BEVERAGES,2905,1121936.4882107284
BEVERAGES,2906,1019357.5849195326
BEVERAGES,2907,984254.0385097623
BEVERAGES,2908,706847.1629171772
BEVERAGES,2909,1199797.0883539896
BEVERAGES,2910,960734.9119056839
BEVERAGES,2911,925989.1470906797
BEVERAGES,2912,1077488.2911220272
BEVERAGES,2913,529827.0800439366
BEVERAGES,2914,1283163.16196355
BEVERAGES,2915,871245.1833805495
BEVERAGES,2916,447573.02981527825
BEVERAGES,2917,862289.4035771883
BEVERAGES,2918,1039996.406525198
BEVERAGES,2919,975798.5501977871
BEVERAGES,2920,928280.4190517252
BEVERAGES,2921,847391.1714210864
BEVERAGES,2922,1135828.5117535728
BEVERAGES,2923,910614.3250708671
BEVERAGES,2924,925158.9607114539
BEVERAGES,2925,1091796.8401221312
BEVERAGES,2926,787513.9789476711
BEVERAGES,2927,902824.1674330637
BEVERAGES,2928,1005404.7417535363
BEVERAGES,2929,903586.0613980329
BEVERAGES,2930,1048877.384368701
BEVERAGES,2931,981413.2616583088
BEVERAGES,2932,744800.7806755002
BEVERAGES,2933,802950.8874864898
BEVERAGES,2934,714233.0070054374
BEVERAGES,2935,1059400.9011361806
BEVERAGES,2936,824514.3584443626
BEVERAGES,2937,1014840.8193371757
BEVERAGES,2938,946066.9064746565
BEVERAGES,2939,873757.1284766868
BEVERAGES,2940,1068095.536676904
BEVERAGES,2941,1145938.0570974
BEVERAGES,2942,944241.8640688279
BEVERAGES,2943,929522.4716064418
BEVERAGES,2944,959431.0519919305
BEVERAGES,2945,1319720.8664364712
BEVERAGES,2946,389019.9643167993
BEVERAGES,2947,876589.1235090077
BEVERAGES,2948,1009771.7025216771
BEVERAGES,2949,873721.0821589186
BEVERAGES,2950,1009284.1212374248
BEVERAGES,2951,1138951.7877430096
BEVERAGES,2952,539761.0730322818
BEVERAGES,2953,1128023.4313918143
BEVERAGES,2954,808191.9743367314
BEVERAGES,2955,1009778.6005083594
BEVERAGES,2956,1226736.192919067
BEVERAGES,2957,1006310.659640832
BEVERAGES,2958,1187681.2975716435
BEVERAGES,2959,1112857.4728934537
BEVERAGES,2960,954117.5828635596
BEVERAGES,2961,983724.2159569266
BEVERAGES,2962,881316.2251856353
BEVERAGES,2963,988237.20907361
BEVERAGES,2964,865601.813115914
BEVERAGES,2965,1131125.8667871768
BEVERAGES,2966,969455.9931850554
BEVERAGES,2967,803354.5350907975
BEVERAGES,2968,1065716.7272892408
BEVERAGES,2969,988096.5341317839
BEVERAGES,2970,838446.2871017954
BEVERAGES,2971,1125921.5425402005
BEVERAGES,2972,948153.782685602
BEVERAGES,2973,823697.5255167795
BEVERAGES,2974,1083792.1182291005
BEVERAGES,2975,1229865.7586765946
BEVERAGES,2976,954866.5031131543
BEVERAGES,2977,693967.6892270264
BEVERAGES,2978,745805.3791874124
BEVERAGES,2979,1251184.5705732936
BEVERAGES,2980,1024089.2909048164
BEVERAGES,2981,864570.6516090757
BEVERAGES,2982,1137479.1005948083
BEVERAGES,2983,1009919.0017334112
BEVERAGES,2984,1011270.8357204186
BEVERAGES,2985,1074528.7816689885
BEVERAGES,2986,1117892.811750752
BEVERAGES,2987,1087223.2201250796
BEVERAGES,2988,852985.1206654374
BEVERAGES,2989,1099318.0118691241
BEVERAGES,2990,460818.50153005845
BEVERAGES,2991,932881.2120081588
BEVERAGES,2992,1171374.9785168776
BEVERAGES,2993,1149643.1758299293
BEVERAGES,2994,421597.5610598279
BEVERAGES,2995,986303.5639151926
BEVERAGES,2996,990499.076227564
BEVERAGES,2997,877531.8805587369
BEVERAGES,2998,947210.740057744
BEVERAGES,2999,1035028.2042108002
BEVERAGES,3000,838629.1037872799
BEVERAGES,3001,861432.4409176557
BEVERAGES,3002,1216491.6710654881
BEVERAGES,3003,1134457.141857889
BEVERAGES,3004,595394.0694565885
BEVERAGES,3005,1059325.7599073437
BEVERAGES,3006,764051.166927986
BEVERAGES,3007,1101844.3215116288
BEVERAGES,3008,1105753.9732971373
BEVERAGES,3009,878444.9860609968
BEVERAGES,3010,919847.7916186376
BEVERAGES,3011,938323.3939656352
BEVERAGES,3012,1001874.4906273149
BEVERAGES,3013,1093843.0032478056
BEVERAGES,3014,1114287.043998517
BEVERAGES,3015,827097.3637889198
BEVERAGES,3016,1050260.4799147998
BEVERAGES,3017,851168.216702515
BEVERAGES,3018,1004040.5238561522
BEVERAGES,3019,883685.7546871828
BEVERAGES,3020,952068.8119392575
BEVERAGES,3021,884998.0112444159
BEVERAGES,3022,1052548.8691405323
BEVERAGES,3023,1050287.8969197199
BEVERAGES,3024,1050168.2122549256
BEVERAGES,3025,1010603.337225243
BEVERAGES,3026,1051577.7340361085
BEVERAGES,3027,1096502.820751707
BEVERAGES,3028,929053.8113897955
BEVERAGES,3029,985569.054211182
BEVERAGES,3030,1090763.946964365
BEVERAGES,3031,1180140.0851152707
BEVERAGES,3032,966281.0979821432
BEVERAGES,3033,1086062.366164642
BEVERAGES,3034,1036248.6906704565
BEVERAGES,3035,965246.3761074953
BEVERAGES,3036,863665.3659909606
BEVERAGES,3037,897461.4304677193
BEVERAGES,3038,724424.7894871295
BEVERAGES,3039,1064729.3951396048
BEVERAGES,3040,876582.6752963135
BEVERAGES,3041,1090353.660963075
BEVERAGES,3042,1023638.8468304487
BEVERAGES,3043,1045430.2933075529
BEVERAGES,3044,511069.38181432337
BEVERAGES,3045,788319.3934381579
BEVERAGES,3046,908511.1392458675
BEVERAGES,3047,882997.5629967452
BEVERAGES,3048,1039306.2302860756
BEVERAGES,3049,887158.9444423395
BEVERAGES,3050,1224569.774380913
BEVERAGES,3051,1118310.2680488713
BEVERAGES,3052,993707.3085859484
BEVERAGES,3053,869143.6306919551
BEVERAGES,3054,874027.8482305829
BEVERAGES,3055,1014775.5950033828
BEVERAGES,3056,1085902.299762595
BEVERAGES,3057,1062437.7753928616
BEVERAGES,3058,1111418.494398962
BEVERAGES,3059,960002.1690008119
BEVERAGES,3060,891744.2953833301
BEVERAGES,3061,948580.1023139252
BEVERAGES,3062,1220553.2032089124
BEVERAGES,3063,930714.8368181026
BEVERAGES,3064,1049463.998261856
BEVERAGES,3065,855086.0042983483
BEVERAGES,3066,1041916.0991331238
BEVERAGES,3067,1139230.8256356092
BEVERAGES,3068,926634.0183821755
BEVERAGES,3069,1023867.5206833028
BEVERAGES,3070,968110.6591482197
BEVERAGES,3071,930448.4534604027
BEVERAGES,3072,1030115.6848208336
BEVERAGES,3073,1121332.911292583
BEVERAGES,3074,1020529.151314877
BEVERAGES,3075,960773.7643540904
BEVERAGES,3076,874060.4385070119
BEVERAGES,3077,910530.5966726422
BEVERAGES,3078,1039409.649800491
BEVERAGES,3079,937866.4016508659
BEVERAGES,3080,1077489.0823325005
BEVERAGES,3081,929375.073737055
BEVERAGES,3082,1078665.219131215
BEVERAGES,3083,806568.8889831011
BEVERAGES,3084,967589.7050681539
BEVERAGES,3085,1243009.6152991005
BEVERAGES,3086,680134.1355750714
BEVERAGES,3087,1273134.5966774588
BEVERAGES,3088,1070839.593891072
BEVERAGES,3089,1032550.9306849744
BEVERAGES,3090,1008705.5103403544
BEVERAGES,3091,1075814.8083644775
BEVERAGES,3092,1001853.6106830435
BEVERAGES,3093,984360.8144421884
BEVERAGES,3094,1081369.7937649945
BEVERAGES,3095,1059467.2711250759
BEVERAGES,3096,954044.3067555324
BEVERAGES,3097,1011788.6711910302
BEVERAGES,3098,1065962.0453666863
BEVERAGES,3099,1131634.1502642909
BEVERAGES,3100,944138.9382587934
BEVERAGES,3101,941926.1896943859
BEVERAGES,3102,879559.8858534015
BEVERAGES,3103,976221.6060534875
BEVERAGES,3104,1000506.659512509
BEVERAGES,3105,889920.0708309778
BEVERAGES,3106,1078403.1952813785
BEVERAGES,3107,1046824.2058722468
BEVERAGES,3108,947817.9893920054
BEVERAGES,3109,1106614.0801228387
BEVERAGES,3110,924500.3815207916
BEVERAGES,3111,860039.4677180124
BEVERAGES,3112,859034.5588248348
BEVERAGES,3113,889208.8060554228
BEVERAGES,3114,983852.8593705525
BEVERAGES,3115,975474.2545515028
BEVERAGES,3116,1059396.531897164
BEVERAGES,3117,996559.4067663053
BEVERAGES,3118,1129656.2129907291
BEVERAGES,3119,812368.1922309321
BEVERAGES,3120,1031433.4012098659
BEVERAGES,3121,1089961.9166332276
BEVERAGES,3122,1115664.1019375778
BEVERAGES,3123,931718.0991594986
BEVERAGES,3124,975474.2545515028
BEVERAGES,3125,790486.8430974779
BEVERAGES,3126,997460.3872389512
BEVERAGES,3127,1020320.61218621
BEVERAGES,3128,1039932.1951906518
BEVERAGES,3129,1361887.8288653854
BEVERAGES,3130,896153.0755382424
BEVERAGES,3131,987681.482871531
BEVERAGES,3132,1059642.2669211377
BEVERAGES,3133,1085704.5024782186
BEVERAGES,3134,967936.3957637227
BEVERAGES,3135,1057431.0232654195
BEVERAGES,3136,1072177.2422421551
BEVERAGES,3137,888132.4713381093
BEVERAGES,3138,1098164.7075481806
BEVERAGES,3139,878977.0665870515
BEVERAGES,3140,930231.3576730933
BEVERAGES,3141,1054022.2259851173
BEVERAGES,3142,1022829.6584691172
BEVERAGES,3143,1259692.9741347074
BEVERAGES,3144,1030345.7425001241
BEVERAGES,3145,754009.2148650585
BEVERAGES,3146,1167219.700640991
BEVERAGES,3147,922396.4073901764
BEVERAGES,3148,1201737.7726057344
BEVERAGES,3149,1107578.0550971604
BEVERAGES,3150,1158326.6083053164
BEVERAGES,3151,1117083.2031077899
BEVERAGES,3152,1025180.2819049598
BEVERAGES,3153,1049180.9990121035
BEVERAGES,3154,1117524.820735461
BEVERAGES,3155,883620.86092682
BEVERAGES,3156,823153.6160388613
BEVERAGES,3157,906349.0277418278
BEVERAGES,3158,1072785.1461399333
BEVERAGES,3159,1071246.1723697255
BEVERAGES,3160,855651.2769610998
BEVERAGES,3161,989790.8252622152
BEVERAGES,3162,961116.3521993472
BEVERAGES,3163,978958.4549534607
BEVERAGES,3164,1034733.32050805
BEVERAGES,3165,1099048.3563946865
BEVERAGES,3166,1028345.3085740616
BEVERAGES,3167,1039502.876127186
BEVERAGES,3168,1365843.6394851524
BEVERAGES,3169,1159636.9741289741
BEVERAGES,3170,895308.1789003068
BEVERAGES,3171,819279.3766638304
BEVERAGES,3172,1045678.8678450317
BEVERAGES,3173,1122547.7714757407
BEVERAGES,3174,929195.6193214095
BEVERAGES,3175,850886.8389374687
BEVERAGES,3176,1043338.6376590552
BEVERAGES,3177,819293.5605621946
BEVERAGES,3178,686760.6680418367
BEVERAGES,3179,1091527.3540264587
BEVERAGES,3180,860189.8118784011
BEVERAGES,3181,976348.3405002425
BEVERAGES,3182,752482.0094294972
BEVERAGES,3183,1041195.8611165752
BEVERAGES,3184,1083328.8483615117
BEVERAGES,3185,837802.6523244526
BEVERAGES,3186,746675.5796033123
BEVERAGES,3187,655108.4757675185
BEVERAGES,3188,1065598.1304224567
BEVERAGES,3189,1193315.8277560933
BEVERAGES,3190,947330.700551833
BEVERAGES,3191,1020579.5628533278
BEVERAGES,3192,1090448.6962479209
BEVERAGES,3193,660768.7021392642
BEVERAGES,3194,857370.7483733668
BEVERAGES,3195,949002.0705222209
BEVERAGES,3196,1050229.0877599875
BEVERAGES,3197,1066294.1416957614
BEVERAGES,3198,943172.1574165646
BEVERAGES,3199,1118506.5673385507
BEVERAGES,3200,1052207.164954695
BEVERAGES,3201,1081918.5552336131
BEVERAGES,3202,1033481.9276233348
BEVERAGES,3203,1085738.9432240264
BEVERAGES,3204,890846.0151614285
BEVERAGES,3205,1118720.3603566873
BEVERAGES,3206,780796.8069802187
BEVERAGES,3207,1062798.0901814748
BEVERAGES,3208,1014297.0161963372
BEVERAGES,3209,986102.1521159629
BEVERAGES,3210,941685.2800395178
BEVERAGES,3211,951132.3938902088
BEVERAGES,3212,1049562.031654215
BEVERAGES,3213,860415.1601200631
BEVERAGES,3214,957931.761548246
BEVERAGES,3215,1093492.3681392274
BEVERAGES,3216,990996.2252087822
BEVERAGES,3217,948510.152899724
BEVERAGES,3218,917594.4481485052
BEVERAGES,3219,976345.6924402065
BEVERAGES,3220,971424.5921797192
BEVERAGES,3221,926271.1694437764
BEVERAGES,3222,1004008.7805550634
BEVERAGES,3223,992688.595653908
BEVERAGES,3224,1140962.111790425
BEVERAGES,3225,1124207.9985333392
BEVERAGES,3226,1111601.8087922684
BEVERAGES,3227,1094860.8855352034
BEVERAGES,3228,1046118.2853648722
BEVERAGES,3229,686398.9527081591
BEVERAGES,3230,744842.6925237289
BEVERAGES,3231,877368.3045613416
BEVERAGES,3232,1106615.9729727535
BEVERAGES,3233,1009300.9190771779
BEVERAGES,3234,1139594.834492508
BEVERAGES,3235,1080239.0860639508
BEVERAGES,3236,959057.0203364554
BEVERAGES,3237,1159157.11881844
BEVERAGES,3238,895663.5598246522
BEVERAGES,3239,938387.6563033109
BEVERAGES,3240,1052190.5521403593
BEVERAGES,3241,1123485.6917473096
BEVERAGES,3242,606986.9058084239
BEVERAGES,3243,914281.6722759996
BEVERAGES,3244,1238917.8438063008
BEVERAGES,3245,1183373.797817085
BEVERAGES,3246,1049938.8300271896
BEVERAGES,3247,1142800.748109031
BEVERAGES,3248,1168014.5110950337
BEVERAGES,3249,1122126.8197753301
BEVERAGES,3250,1075724.8874050945
BEVERAGES,3251,885214.9032048713
BEVERAGES,3252,1018555.8090507917
BEVERAGES,3253,891964.7991054376
BEVERAGES,3254,1080569.1416773314
BEVERAGES,3255,956154.4124799033
BEVERAGES,3256,1212575.7053444406
BEVERAGES,3257,935383.031932672
BEVERAGES,3258,1121875.718962264
BEVERAGES,3259,669199.765342313
BEVERAGES,3260,917768.4419475708
BEVERAGES,3261,1178648.6495759953
BEVERAGES,3262,994642.9266348709
BEVERAGES,3263,984232.4482038257
BEVERAGES,3264,850156.4643417173
BEVERAGES,3265,926913.666154488
BEVERAGES,3266,843194.7674502629
BEVERAGES,3267,879645.2257849738
BEVERAGES,3268,903193.0809060505
BEVERAGES,3269,1225637.9260385893
BEVERAGES,3270,829622.5234380194
BEVERAGES,3271,981933.4086982843
BEVERAGES,3272,878063.353728634
BEVERAGES,3273,962986.3749694428
BEVERAGES,3274,1106795.7394748207
BEVERAGES,3275,877651.7174686715
BEVERAGES,3276,1244934.8593166193
BEVERAGES,3277,891969.8970658242
BEVERAGES,3278,942496.4656179843
BEVERAGES,3279,1252980.7400827566
BEVERAGES,3280,839013.9362232948
BEVERAGES,3281,846348.9817323178
BEVERAGES,3282,968789.1939743325
BEVERAGES,3283,774597.8436539257
BEVERAGES,3284,1008572.0144640668
BEVERAGES,3285,1152751.6871410073
BEVERAGES,3286,1039479.0244117731
BEVERAGES,3287,795294.023928866
BEVERAGES,3288,899819.3806806215
BEVERAGES,3289,811994.9511047429
BEVERAGES,3290,888162.2965454208
BEVERAGES,3291,812647.4253900019
BEVERAGES,3292,1050048.3920897855
BEVERAGES,3293,609058.1524261637
BEVERAGES,3294,1068528.3564281117
BEVERAGES,3295,831812.6497603046
BEVERAGES,3296,808386.8975627692
BEVERAGES,3297,1055238.9246575816
BEVERAGES,3298,812737.4162273771
BEVERAGES,3299,886184.2535515254
BEVERAGES,3300,334621.13564915676
BEVERAGES,3301,966048.79225879
BEVERAGES,3302,946077.7255607989
BEVERAGES,3303,893761.522557582
BEVERAGES,3304,1175646.104576379
BEVERAGES,3305,949756.8652036834
BEVERAGES,3306,933083.7907121726
BEVERAGES,3307,987697.9216487949
BEVERAGES,3308,903780.0764919916
BEVERAGES,3309,1267522.5704532159
BEVERAGES,3310,1223139.9914908998
BEVERAGES,3311,1017970.3159726209
BEVERAGES,3312,987626.8079504078
BEVERAGES,3313,1001877.893114606
BEVERAGES,3314,903573.2887015021
BEVERAGES,3315,889416.3100833033
BEVERAGES,3316,1148258.653017636
BEVERAGES,3317,1024063.6764974736
BEVERAGES,3318,1178197.6340335098
BEVERAGES,3319,935978.8061526222
BEVERAGES,3320,1039726.0700399359
BEVERAGES,3321,1034852.8197649523
BEVERAGES,3322,954985.9444018523
BEVERAGES,3323,870211.5246095242
BEVERAGES,3324,721463.6477628672
BEVERAGES,3325,874759.651577608
BEVERAGES,3326,1086877.7452174835
BEVERAGES,3327,968389.4425162978
BEVERAGES,3328,585387.6442718764
BEVERAGES,3329,1091228.152975661
BEVERAGES,3330,899957.6839364741
BEVERAGES,3331,1137800.7704764036
BEVERAGES,3332,969294.6214922083
BEVERAGES,3333,955373.5887644273
BEVERAGES,3334,875265.7854845254
BEVERAGES,3335,672538.507104578
BEVERAGES,3336,999857.3075384953
BEVERAGES,3337,1000216.2094862538
BEVERAGES,3338,1093038.1512640407
BEVERAGES,3339,1311830.7482097095
BEVERAGES,3340,1096497.2865995434
BEVERAGES,3341,930448.5357841776
BEVERAGES,3342,906381.9837269053
BEVERAGES,3343,1057311.8702736413
BEVERAGES,3344,901595.1736978309
BEVERAGES,3345,1128650.444641588
BEVERAGES,3346,1138370.5314551878
BEVERAGES,3347,946520.5869824482
BEVERAGES,3348,974231.1760055503
BEVERAGES,3349,1175636.6001758818
BEVERAGES,3350,1018065.1811767976
BEVERAGES,3351,942952.5043951648
BEVERAGES,3352,1204158.3947110956
BEVERAGES,3353,986046.2810835319
BEVERAGES,3354,1000395.4642346477
BEVERAGES,3355,1020731.9653994596
BEVERAGES,3356,869633.4247452642
BEVERAGES,3357,897898.0625326863
BEVERAGES,3358,1036222.7694397201
BEVERAGES,3359,1055852.547099839
BEVERAGES,3360,946406.2426509002
BEVERAGES,3361,951628.1252293314
BEVERAGES,3362,966451.8992768874
BEVERAGES,3363,634592.7643263458
BEVERAGES,3364,888732.1085923213
BEVERAGES,3365,1062612.754783696
BEVERAGES,3366,1015407.1280690142
BEVERAGES,3367,849185.4908607329
BEVERAGES,3368,1052475.6465864182
BEVERAGES,3369,845292.7548786626
BEVERAGES,3370,964976.2523663535
BEVERAGES,3371,988437.4005534009
BEVERAGES,3372,858057.9211059214
BEVERAGES,3373,770897.5522873348
BEVERAGES,3374,945802.2781105554
BEVERAGES,3375,1014112.2346365667
BEVERAGES,3376,948280.7169046394
BEVERAGES,3377,807829.6694044031
BEVERAGES,3378,1057102.9183777878
BEVERAGES,3379,1067107.9922102944
BEVERAGES,3380,1066716.9619111917
BEVERAGES,3381,1066780.1905825986
BEVERAGES,3382,998906.1488305125
BEVERAGES,3383,874372.9307100072
BEVERAGES,3384,847660.4623002841
BEVERAGES,3385,888122.9835169276
BEVERAGES,3386,885687.577802451
BEVERAGES,3387,935333.3825464044
BEVERAGES,3388,1084555.405726314
BEVERAGES,3389,706965.5383824707
BEVERAGES,3390,1222619.3656510068
BEVERAGES,3391,1140409.5905325757
BEVERAGES,3392,1002830.933585329
BEVERAGES,3393,1020945.2681019531
BEVERAGES,3394,1034209.8418740539
BEVERAGES,3395,831799.0663229313
BEVERAGES,3396,1065190.35128556
BEVERAGES,3397,922937.377738284
BEVERAGES,3398,970409.5073041152
BEVERAGES,3399,901563.8144410136
BEVERAGES,3400,922336.7149387506
BEVERAGES,3401,916318.0083479065
BEVERAGES,3402,1054040.7985247201
BEVERAGES,3403,1103855.301928984
BEVERAGES,3404,805192.4321688315
BEVERAGES,3405,933156.3380491798
BEVERAGES,3406,1012970.8996469112
BEVERAGES,3407,1082747.571104386
BEVERAGES,3408,821371.6623684899
BEVERAGES,3409,906011.9541725719
BEVERAGES,3410,901031.9559094363
BEVERAGES,3411,998149.5194450927
BEVERAGES,3412,1179038.3930543354
BEVERAGES,3413,944201.5442232119
BEVERAGES,3414,1050644.5724124545
BEVERAGES,3415,870713.9316018671
BEVERAGES,3416,958632.3519452184
BEVERAGES,3417,1228975.8773032886
BEVERAGES,3418,1044498.0502069562
BEVERAGES,3419,999799.1894105807
BEVERAGES,3420,845665.5906152346
BEVERAGES,3421,1042461.5637470664
BEVERAGES,3422,1008684.6379619424
BEVERAGES,3423,1040542.1575826753
BEVERAGES,3424,1104611.572908205
BEVERAGES,3425,1312655.4456868195
BEVERAGES,3426,1080981.7325536204
BEVERAGES,3427,899898.0540102774
BEVERAGES,3428,1125373.5261294362
BEVERAGES,3429,947821.476748641
BEVERAGES,3430,960630.5981924379
BEVERAGES,3431,935618.7962098316
BEVERAGES,3432,987932.9398520839
BEVERAGES,3433,1018658.3671422976
BEVERAGES,3434,966642.0647065328
BEVERAGES,3435,1006809.2089689664
BEVERAGES,3436,1084334.815144827
BEVERAGES,3437,364138.9471844225
BEVERAGES,3438,1128718.0009212494
BEVERAGES,3439,1028576.5279090257
BEVERAGES,3440,1121769.1619172255
BEVERAGES,3441,1102033.2647907948
BEVERAGES,3442,875701.5887216731
BEVERAGES,3443,1008842.848502945
BEVERAGES,3444,865518.0557102207
BEVERAGES,3445,1097148.9125034437
BEVERAGES,3446,917091.2260501838
BEVERAGES,3447,1037333.6491772808
BEVERAGES,3448,824411.4638779771
BEVERAGES,3449,717233.672372132
BEVERAGES,3450,952527.9997387114
BEVERAGES,3451,1099759.1977259265
BEVERAGES,3452,984933.6976252311
BEVERAGES,3453,1069211.8475640614
BEVERAGES,3454,930335.7455888132
BEVERAGES,3455,865999.4625016467
BEVERAGES,3456,1069418.4674100177
BEVERAGES,3457,891491.7621922604
BEVERAGES,3458,1077689.1683775885
BEVERAGES,3459,1027810.6052258273
BEVERAGES,3460,722691.4503572418
BEVERAGES,3461,1182082.4995588376
BEVERAGES,3462,1121026.3760281245
BEVERAGES,3463,896313.0346190388
BEVERAGES,3464,970237.717008181
BEVERAGES,3465,795393.3087714574
BEVERAGES,3466,1103372.7799199382
BEVERAGES,3467,700350.4903414656
BEVERAGES,3468,814323.1931723214
BEVERAGES,3469,874539.8056149939
BEVERAGES,3470,857160.8449194125
BEVERAGES,3471,988555.9783017684
BEVERAGES,3472,1165554.2112704632
BEVERAGES,3473,1111888.5987916584
BEVERAGES,3474,1145739.4993373416
BEVERAGES,3475,1020511.6160715147
BEVERAGES,3476,1027548.5130196189
BEVERAGES,3477,1068869.1816878468
BEVERAGES,3478,949680.7186972107
BEVERAGES,3479,1154667.7702864688
BEVERAGES,3480,833139.4035535539
BEVERAGES,3481,823835.3100803344
BEVERAGES,3482,1074143.0298195241
BEVERAGES,3483,1098904.501183772
BEVERAGES,3484,849858.4808531564
BEVERAGES,3485,1142237.830480519
BEVERAGES,3486,1128912.9740100726
BEVERAGES,3487,1029413.5470881399
BEVERAGES,3488,915001.2688246487
BEVERAGES,3489,1063369.1766398768
BEVERAGES,3490,1064001.9494724944
BEVERAGES,3491,1165218.6816566305
BEVERAGES,3492,1105575.8207495282
BEVERAGES,3493,1074837.333737926
BEVERAGES,3494,1166874.556819091
BEVERAGES,3495,1012012.885967145
BEVERAGES,3496,929642.0593867248
BEVERAGES,3497,762880.6895367432
BEVERAGES,3498,864577.2207873068
BEVERAGES,3499,984202.0241440727
BEVERAGES,3500,938448.3425287653
BEVERAGES,3501,914877.8555365512
BEVERAGES,3502,1136321.7568626627
BEVERAGES,3503,913907.6954106715
BEVERAGES,3504,1024515.4194154034
BEVERAGES,3505,1115945.64715809
BEVERAGES,3506,948728.7730452688
BEVERAGES,3507,971872.6272943022
BEVERAGES,3508,933318.3942965198
BEVERAGES,3509,1022217.2502832023
BEVERAGES,3510,1107192.629917401
BEVERAGES,3511,965936.2663236355
BEVERAGES,3512,1147378.788262286
BEVERAGES,3513,1046334.3054549167
BEVERAGES,3514,1131347.9728930877
BEVERAGES,3515,734973.7386493327
BEVERAGES,3516,954490.3136226215
BEVERAGES,3517,1012035.1243999595
BEVERAGES,3518,996994.280692804
BEVERAGES,3519,909005.2829321764
BEVERAGES,3520,511263.6707777714
BEVERAGES,3521,917288.1776792895
BEVERAGES,3522,803844.289306781
BEVERAGES,3523,1063559.515934141
BEVERAGES,3524,989383.2220243211
BEVERAGES,3525,1381879.5000616086
BEVERAGES,3526,1054874.8501368097
BEVERAGES,3527,1262227.0756264948
BEVERAGES,3528,513674.3850078946
BEVERAGES,3529,961046.9315919455
BEVERAGES,3530,787994.6545120577
BEVERAGES,3531,1147107.8940653894
BEVERAGES,3532,1132335.9052276402
BEVERAGES,3533,739364.3734690344
BEVERAGES,3534,747152.8266040095
BEVERAGES,3535,929657.0489712205
BEVERAGES,3536,1091714.5214824178
BEVERAGES,3537,767304.1077550825
BEVERAGES,3538,865505.1992593133
BEVERAGES,3539,895436.0956699193
BEVERAGES,3540,928116.0991344096
BEVERAGES,3541,951983.9235541503
BEVERAGES,3542,886518.5534340044
BEVERAGES,3543,736181.3677939845
BEVERAGES,3544,1014440.0904147153
BEVERAGES,3545,1207595.8085045475
BEVERAGES,3546,780512.4472292258
BEVERAGES,3547,990485.8430111817
BEVERAGES,3548,878521.9194049796
BEVERAGES,3549,1163964.9358997722
BEVERAGES,3550,985366.7550798868
BEVERAGES,3551,854115.7391335994
BEVERAGES,3552,1078579.7230584654
BEVERAGES,3553,937177.0814276494
BEVERAGES,3554,812760.9525185131
BEVERAGES,3555,1102463.8292846074
BEVERAGES,3556,939940.8002649794
BEVERAGES,3557,497683.4390714241
BEVERAGES,3558,882018.8947585378
BEVERAGES,3559,1042218.3684908779
BEVERAGES,3560,417791.29589486425
BEVERAGES,3561,1082360.515048257
BEVERAGES,3562,777256.5034679158
BEVERAGES,3563,958962.1307468248
BEVERAGES,3564,793677.3461353622
BEVERAGES,3565,871713.9026584387
BEVERAGES,3566,1071657.928554248
BEVERAGES,3567,878183.9999836575
BEVERAGES,3568,810502.3924892918
BEVERAGES,3569,900630.1267800396
BEVERAGES,3570,877510.6759299043
BEVERAGES,3571,1052768.0625578943
BEVERAGES,3572,350084.1350168111
BEVERAGES,3573,1040755.7480843827
BEVERAGES,3574,724391.1183708019
BEVERAGES,3575,956444.1083233318
BEVERAGES,3576,985619.8865360039
BEVERAGES,3577,955288.2409053777
BEVERAGES,3578,994254.9067638727
BEVERAGES,3579,1087299.4844445812
BEVERAGES,3580,582717.7205578103
BEVERAGES,3581,1135151.2521445325
BEVERAGES,3582,1016357.1948251679
BEVERAGES,3583,795720.1963889101
BEVERAGES,3584,685907.1668728269
BEVERAGES,3585,896743.2318901244
BEVERAGES,3586,942805.845808779
BEVERAGES,3587,470403.3568798008
BEVERAGES,3588,826682.6740204802
BEVERAGES,3589,918880.2351447619
BEVERAGES,3590,1096113.0567676602
BEVERAGES,3591,981688.2029617416
BEVERAGES,3592,967282.7108480193
BEVERAGES,3593,1106950.569445879
BEVERAGES,3594,1025373.2158647705
BEVERAGES,3595,1037945.9089328325
BEVERAGES,3596,861449.5539545129
BEVERAGES,3597,1031512.5148835588
BEVERAGES,3598,1109439.9563099747
BEVERAGES,3599,981960.1442356319
BEVERAGES,3600,1018878.8391988568
BEVERAGES,3601,875509.2824003898
BEVERAGES,3602,926368.7825837582
BEVERAGES,3603,1092382.0728857084
BEVERAGES,3604,1002652.4194793232
BEVERAGES,3605,854694.4888307909
BEVERAGES,3606,871885.4362645439
