date,family,Actual_Sales,Fitted_Sales
2015-07-12,DELI,120339.70806,116410.25174571472
2015-07-19,DELI,111624.90095,117846.54900789644
2015-07-26,DELI,108634.95998,116945.22780057012
2015-08-02,DELI,119522.49698,121872.66996828959
2015-08-09,DELI,115282.8,118986.54691347395
2015-08-16,DELI,119794.281996,115789.96470272096
2015-08-23,DELI,110106.463008,115943.5726794189
2015-08-30,DELI,113755.33001,117446.21025930869
2015-09-06,DELI,140526.611,122704.54240869576
2015-09-13,DELI,117987.154996,116448.74273406407
2015-09-20,DELI,120532.50202,118971.38543311406
2015-09-27,DELI,115243.931014,116427.51790310995
2015-10-04,DELI,130775.07101,124890.73873871333
2015-10-11,DELI,118271.02098,116027.8707962917
2015-10-18,DELI,114835.00201,115733.97895334603
2015-10-25,DELI,109737.123,112571.6556131738
2015-11-01,DELI,84278.72202,109285.22733826493
2015-11-08,DELI,112522.95801,120832.98133623808
2015-11-15,DELI,95202.113966,108003.07958325498
2015-11-22,DELI,97868.504034,108381.19322747982
2015-11-29,DELI,96882.31099,106304.91055160838
2015-12-06,DELI,116728.885988,111129.25909054629
2015-12-13,DELI,102142.293982,105731.79549366413
2015-12-20,DELI,108313.388986,109386.15284481588
2015-12-27,DELI,127379.68394,115602.93706716079
2016-01-03,DELI,116487.68005,110497.37300149552
2016-01-10,DELI,118241.39996,115207.90068316314
2016-01-17,DELI,106016.35501,114280.44564517675
2016-01-24,DELI,104158.671998,112141.17198360278
2016-01-31,DELI,105013.97404,111380.54027631476
2016-02-07,DELI,109876.93499,113275.23134289443
2016-02-14,DELI,105693.40897,104374.7681737458
2016-02-21,DELI,105217.389994,117988.81884962572
2016-02-28,DELI,103750.56998,113935.50900475614
2016-03-06,DELI,123760.69904,114352.12926688581
2016-03-13,DELI,103310.49799,106301.69099311365
2016-03-20,DELI,101609.949006,104953.90021013893
2016-03-27,DELI,92320.580994,103675.3531101302
2016-04-03,DELI,119080.53999,110246.94515327226
2016-04-10,DELI,110484.46404,110929.60390372341
2016-04-17,DELI,103192.76905,113023.07466549655
2016-04-24,DELI,122779.039006,119123.46304721209
2016-05-01,DELI,136287.198,138366.75246743942
2016-05-08,DELI,154411.585036,148717.98111710476
2016-05-15,DELI,119573.36602,156994.8916412932
2016-05-22,DELI,103625.44596,102815.41822145255
2016-05-29,DELI,103608.42002,110240.97986313063
2016-06-05,DELI,123116.65001,112493.22326231292
2016-06-12,DELI,102816.85799,106371.98925138869
2016-06-19,DELI,104311.891984,108311.51937277321
2016-06-26,DELI,136008.580054,123702.02019983479
2016-07-03,DELI,138232.329012,129512.6114581888
2016-07-10,DELI,110732.551984,117690.91532360384
2016-07-17,DELI,101507.957022,110419.11428914274
2016-07-24,DELI,118453.46898,104605.67879036535
2016-07-31,DELI,104567.84102,115394.5210146774
2016-08-07,DELI,115547.22503,110396.13904307218
2016-08-14,DELI,98343.21798,115201.80049284808
2016-08-21,DELI,104621.955,104248.94354477034
2016-08-28,DELI,98436.50001,105543.12359506551
2016-09-04,DELI,118962.74502,123779.82052094427
2016-09-11,DELI,111349.12799,106901.05501625185
2016-09-18,DELI,101595.10997,110282.91327115892
2016-09-25,DELI,98141.52,105714.85852028157
2016-10-02,DELI,111457.481976,113241.21810294622
2016-10-09,DELI,114116.06,105008.53820007319
2016-10-16,DELI,103692.59397,105149.85913585106
2016-10-23,DELI,100637.945,100762.30003255406
2016-10-30,DELI,97635.882988,88033.55053590127
2016-11-06,DELI,129396.084,111966.71279006342
2016-11-13,DELI,141065.21992,109679.26987186137
2016-11-20,DELI,114744.476016,115674.04913124905
2016-11-27,DELI,109486.484012,113118.72652922384
2016-12-04,DELI,123625.415016,123175.40385736394
2016-12-11,DELI,120987.42298,115120.49740723452
2016-12-18,DELI,119106.22001,117203.3989653044
2016-12-25,DELI,143358.76298,128632.37384742581
2017-01-01,DELI,118244.08808,128897.79611600246
2017-01-08,DELI,142702.99397,119609.17780023729
2017-01-15,DELI,112548.96502,117222.66532868556
2017-01-22,DELI,115669.61497,116545.6777286806
2017-01-29,DELI,114154.14599,117803.66177217083
2017-02-05,DELI,130766.760946,117504.60482203792
2017-02-12,DELI,116218.919996,116653.88327825362
2017-02-19,DELI,111052.994954,115576.20972646272
2017-02-26,DELI,109183.86701,114560.59089238412
2017-03-05,DELI,135926.939,124196.65370409568
2017-03-12,DELI,117684.87099,115334.41938855615
2017-03-19,DELI,120331.38696,116164.15607425351
2017-03-26,DELI,120371.239,114214.49279576507
2017-04-02,DELI,130199.77203,130336.0408648494
2017-04-09,DELI,122822.854976,122278.3459321529
2017-04-16,DELI,121642.13202,119813.05683341698
2017-04-23,DELI,118025.97903,119651.81526326848
2017-04-30,DELI,118600.155988,122491.47059561661
2017-05-07,DELI,140256.84497,124122.25432437696
2017-05-14,DELI,112603.006016,105097.78222445128
2017-05-21,DELI,122214.08798,121940.06352303694
2017-05-28,DELI,117725.488956,121124.90518355899
2017-06-04,DELI,136318.562,132148.3824906085
2017-06-11,DELI,123039.537006,121584.77975750394
2017-06-18,DELI,116347.49604,119637.48879038302
2017-06-25,DELI,158239.07501,136147.99239945336
2017-07-02,DELI,122078.129,141269.59536344593
2017-07-09,DELI,148953.47799,125015.06234020578
2017-07-16,DELI,118466.10401,126850.5341601581
2017-07-23,DELI,115157.442008,135791.09629272812
2017-07-30,DELI,113440.393996,118232.06450023869
2017-08-06,DELI,125645.441,120774.38464170815
2017-08-13,DELI,106659.259004,110136.19456725215
2017-08-20,DELI,29598.194,23161.883263131163
2013-04-07,GROCERY I,1190640.0,1248888.6020850402
2013-04-14,GROCERY I,1040459.0,1241431.8831917648
2013-04-21,GROCERY I,1055884.0,1221758.836720404
2013-04-28,GROCERY I,995625.0,1186209.821063436
2013-05-05,GROCERY I,1261779.0,1176631.5388608729
2013-05-12,GROCERY I,1223765.0,1225760.381085946
2013-05-19,GROCERY I,1074601.0,1262446.79221236
2013-05-26,GROCERY I,1030879.0,1205978.146874672
2013-06-02,GROCERY I,1167501.0,1179566.1244555698
2013-06-09,GROCERY I,1204309.0,1211231.536619789
2013-06-16,GROCERY I,1033460.0,1235236.4814224401
2013-06-23,GROCERY I,1068733.0,1196336.819149583
2013-06-30,GROCERY I,1351787.0,1175219.7793821343
2013-07-07,GROCERY I,1416140.0,1234732.4960556522
2013-07-14,GROCERY I,1055076.0,1279374.5507851192
2013-07-21,GROCERY I,1072602.0,1180186.869559015
2013-07-28,GROCERY I,1041072.0,1135772.9025907337
2013-08-04,GROCERY I,1242908.0,1159347.06096636
2013-08-11,GROCERY I,1150829.0,1204028.8611584906
2013-08-18,GROCERY I,1119594.0,1200166.901616715
2013-08-25,GROCERY I,1092125.0,1173646.1024560453
2013-09-01,GROCERY I,1196595.0,1157994.1559319366
2013-09-08,GROCERY I,1286503.0,1180837.5336335027
2013-09-15,GROCERY I,1102492.0,1222318.4275409833
2013-09-22,GROCERY I,1080616.0,1195063.0930644495
2013-09-29,GROCERY I,1064930.0,1164640.735662111
2013-10-06,GROCERY I,1313815.0,1167688.1365355598
2013-10-13,GROCERY I,1112692.0,1229002.0899561231
2013-10-20,GROCERY I,1144282.0,1222034.8143468471
2013-10-27,GROCERY I,1077439.0,1196348.3029958247
2013-11-03,GROCERY I,1218645.0,1199697.6819156974
2013-11-10,GROCERY I,1234171.0,1230590.1772859741
2013-11-17,GROCERY I,1131645.0,1255420.843793028
2013-11-24,GROCERY I,1094186.0,1223089.144448208
2013-12-01,GROCERY I,1180659.0,1203330.456282716
2013-12-08,GROCERY I,1377497.0,1210261.6869233958
2013-12-15,GROCERY I,1394415.0,1271597.0428084158
2013-12-22,GROCERY I,1951532.0,1292663.031764389
2013-12-29,GROCERY I,1318779.0,1167584.8635605965
2014-01-05,GROCERY I,1308389.179,1402414.8616224204
2014-01-12,GROCERY I,1172560.092,1264925.476704067
2014-01-19,GROCERY I,1103189.226,1214980.1141601815
2014-01-26,GROCERY I,1087640.466,1199560.2547213023
2014-02-02,GROCERY I,1176831.574,1190192.9889497918
2014-02-09,GROCERY I,1209901.0,1207982.5578827183
2014-02-16,GROCERY I,1149529.0,1222655.9586685796
2014-02-23,GROCERY I,1097424.0,1199584.2074542204
2014-03-02,GROCERY I,1171570.644,1177248.5599553685
2014-03-09,GROCERY I,1374088.681,1192556.1999241663
2014-03-16,GROCERY I,1180230.197,1267677.9852240684
2014-03-23,GROCERY I,1183400.187,1241530.3949164022
2014-03-30,GROCERY I,1181154.0,1181950.3230347177
2014-04-06,GROCERY I,1387407.357,1188526.2388086745
2014-04-13,GROCERY I,1154046.405,1164736.947595852
2014-04-20,GROCERY I,1167560.305,1149073.6740964383
2014-04-27,GROCERY I,1120370.382,1106057.0049076064
2014-05-04,GROCERY I,1308342.5890000002,1238575.9816563681
2014-05-11,GROCERY I,1170939.023,1237060.2075827187
2014-05-18,GROCERY I,1192189.487,1144557.3558346434
2014-05-25,GROCERY I,1123989.664,1118543.5261664984
2014-06-01,GROCERY I,1239007.225,1189209.5938296756
2014-06-08,GROCERY I,1337270.172,1214172.8698166248
2014-06-15,GROCERY I,1142521.167,1154985.266091239
2014-06-22,GROCERY I,1174382.16,1153290.040229047
2014-06-29,GROCERY I,1542319.447,1266542.4451613415
2014-07-06,GROCERY I,1581343.756,1375085.0924630887
2014-07-13,GROCERY I,1165142.668,1265521.0314862651
2014-07-20,GROCERY I,1158531.022,1196512.0668470953
2014-07-27,GROCERY I,1129612.821,1126207.347043865
2014-08-03,GROCERY I,1294079.413,1250404.7498933787
2014-08-10,GROCERY I,1216209.35,1242530.0580715341
2014-08-17,GROCERY I,1180804.241,1230912.257671579
2014-08-24,GROCERY I,1177774.757,1208310.4223112504
2014-08-31,GROCERY I,1227101.017,1241993.106887885
2014-09-07,GROCERY I,1447599.706,1306022.3714850375
2014-09-14,GROCERY I,1214198.667,1276941.3462090446
2014-09-21,GROCERY I,1212111.406,1241994.522745818
2014-09-28,GROCERY I,1151367.897,1186671.5070870281
2014-10-05,GROCERY I,1433364.175,1307469.690462871
2014-10-12,GROCERY I,1281371.326,1270294.0287808632
2014-10-19,GROCERY I,1238994.358,1307235.4185517845
2014-10-26,GROCERY I,1185102.168,1233289.194863695
2014-11-02,GROCERY I,1187442.644,1289053.334660181
2014-11-09,GROCERY I,1470279.293,1301701.6475895904
2014-11-16,GROCERY I,1228645.087,1317619.188315715
2014-11-23,GROCERY I,1235066.879,1303068.3303668518
2014-11-30,GROCERY I,1315122.342,1312579.7034208598
2014-12-07,GROCERY I,1601502.391,1453744.7095526552
2014-12-14,GROCERY I,1675800.041,1533404.5927682742
2014-12-21,GROCERY I,1902892.006,1818271.0710433773
2014-12-28,GROCERY I,2203255.244,1427810.3459423217
2015-01-04,GROCERY I,1431180.569,1684509.8522979328
2015-01-11,GROCERY I,1370355.423,1531476.593095301
2015-01-18,GROCERY I,1219965.238,1320269.9148554006
2015-01-25,GROCERY I,1224646.8569999998,1341417.4541074494
2015-02-01,GROCERY I,1292713.26,1396240.1987863043
2015-02-08,GROCERY I,1365133.06,1393108.7607691316
2015-02-15,GROCERY I,1192345.673,1387381.1121201173
2015-02-22,GROCERY I,1368306.745,1344902.989938396
2015-03-01,GROCERY I,1367850.892,1405120.784930602
2015-03-08,GROCERY I,1456042.626,1522586.7701740798
2015-03-15,GROCERY I,1346693.939,1429991.5155970077
2015-03-22,GROCERY I,1340037.943,1429283.5651927253
2015-03-29,GROCERY I,1310109.804,1402610.2218980475
2015-04-05,GROCERY I,1527266.0699999998,1474362.4213710635
2015-04-12,GROCERY I,1374333.136,1383753.5942441334
2015-04-19,GROCERY I,1349453.268,1399846.374930302
2015-04-26,GROCERY I,1288515.128,1356571.1650412732
2015-05-03,GROCERY I,1455400.158,1452747.5420593552
2015-05-10,GROCERY I,1417558.896,1402440.604807852
2015-05-17,GROCERY I,1371294.894,1391495.4079002088
2015-05-24,GROCERY I,1316321.692,1355107.8614630094
2015-05-31,GROCERY I,1434673.84,1405048.7461979226
2015-06-07,GROCERY I,1561070.333,1464629.0946589399
2015-06-14,GROCERY I,1319146.709,1390109.7901230722
2015-06-21,GROCERY I,1309111.905,1389019.443141567
2015-06-28,GROCERY I,1588226.88,1536070.2971040194
2015-07-05,GROCERY I,1802349.47,1592570.1111084016
2015-07-12,GROCERY I,1431916.471,1458757.9034600493
2015-07-19,GROCERY I,1344794.576,1440632.5624652712
2015-07-26,GROCERY I,1320353.759,1390874.3507262997
2015-08-02,GROCERY I,1486106.517,1476036.5377021525
2015-08-09,GROCERY I,1418830.03,1455150.0776074368
2015-08-16,GROCERY I,1514463.278,1444659.2008392748
2015-08-23,GROCERY I,1375421.549,1457098.5559476323
2015-08-30,GROCERY I,1395381.391,1481277.0588133654
2015-09-06,GROCERY I,1792185.889,1542402.4902460163
2015-09-13,GROCERY I,1470350.65,1515448.6409725354
2015-09-20,GROCERY I,1467252.351,1506052.6061096697
2015-09-27,GROCERY I,1400463.956,1419961.633695581
2015-10-04,GROCERY I,1764338.314,1567584.182407673
2015-10-11,GROCERY I,1627247.727,1504455.7712760805
2015-10-18,GROCERY I,1519375.075,1502894.9883305028
2015-10-25,GROCERY I,1451112.952,1427778.7207723896
2015-11-01,GROCERY I,1412219.597,1442289.0854484867
2015-11-08,GROCERY I,1783962.994,1549755.319063783
2015-11-15,GROCERY I,1469002.908,1509741.198815624
2015-11-22,GROCERY I,1475941.295,1528866.9344200804
2015-11-29,GROCERY I,1468255.657,1498662.7498148177
2015-12-06,GROCERY I,1865068.589,1639603.7339824198
2015-12-13,GROCERY I,1745295.0180000002,1705172.6733423476
2015-12-20,GROCERY I,2076848.541,1878077.351391103
2015-12-27,GROCERY I,2277493.567,1746747.6809784984
2016-01-03,GROCERY I,1645829.576,1669668.9776966756
2016-01-10,GROCERY I,1694681.017,1585334.6199184505
2016-01-17,GROCERY I,1451712.167,1462862.4821150138
2016-01-24,GROCERY I,1423934.28,1463066.2966678098
2016-01-31,GROCERY I,1448729.464,1486834.371917648
2016-02-07,GROCERY I,1576746.567,1606892.3488320804
2016-02-14,GROCERY I,1540365.317,1653886.0924893054
2016-02-21,GROCERY I,1507741.605,1664868.648858197
2016-02-28,GROCERY I,1462157.032,1594481.953110703
2016-03-06,GROCERY I,1817761.258,1593679.2905111026
2016-03-13,GROCERY I,1501722.495,1546484.0749938271
2016-03-20,GROCERY I,1476189.392,1560903.6961932462
2016-03-27,GROCERY I,1420472.766,1473703.994206223
2016-04-03,GROCERY I,1734183.396,1620731.025215053
2016-04-10,GROCERY I,1623598.099,1605687.4637795931
2016-04-17,GROCERY I,1639573.542,1629554.0960205405
2016-04-24,GROCERY I,3204105.968,1700080.735594222
2016-05-01,GROCERY I,2155641.903,2364926.798025112
2016-05-08,GROCERY I,2396809.069,2507941.8659023456
2016-05-15,GROCERY I,1780269.899,2153552.473611034
2016-05-22,GROCERY I,1525958.603,1553529.0104785052
2016-05-29,GROCERY I,1518031.081,1722465.4538866486
2016-06-05,GROCERY I,1925422.821,1765058.4148405574
2016-06-12,GROCERY I,1525793.817,1620545.9122122165
2016-06-19,GROCERY I,1535063.519,1683310.2934012616
2016-06-26,GROCERY I,1973835.348,1807600.3356637838
2016-07-03,GROCERY I,2000605.181,1882282.2216689955
2016-07-10,GROCERY I,1623084.348,1670515.3214983626
2016-07-17,GROCERY I,1448170.4360000002,1626280.4875446027
2016-07-24,GROCERY I,1701695.203,1589400.8756339853
2016-07-31,GROCERY I,1511987.5329999998,1695025.7059669737
2016-08-07,GROCERY I,1685610.27,1607974.9494384031
2016-08-14,GROCERY I,1387413.42,1610559.4941432492
2016-08-21,GROCERY I,1479891.846,1524777.211634907
2016-08-28,GROCERY I,1390105.06,1535164.2260337814
2016-09-04,GROCERY I,1703490.735,1740663.0589681095
2016-09-11,GROCERY I,1598420.299,1563751.8372472615
2016-09-18,GROCERY I,1469151.392,1659210.2694297477
2016-09-25,GROCERY I,1442239.397,1622302.5456000753
2016-10-02,GROCERY I,1666092.54,1756957.2304143694
2016-10-09,GROCERY I,1705623.248,1717872.9455217808
2016-10-16,GROCERY I,1537257.19,1725303.668328373
2016-10-23,GROCERY I,1484557.684,1631895.9447701846
2016-10-30,GROCERY I,1420194.517,1682312.9029375187
2016-11-06,GROCERY I,1874182.375,1885113.190831121
2016-11-13,GROCERY I,1982028.698,1796920.0722584554
2016-11-20,GROCERY I,1681904.655,1784395.1274010323
2016-11-27,GROCERY I,1623134.519,1796069.976035176
2016-12-04,GROCERY I,1943344.344,1936182.888461447
2016-12-11,GROCERY I,1962084.123,2040854.075118876
2016-12-18,GROCERY I,2116651.092,2257474.458197651
2016-12-25,GROCERY I,2764264.987,2221026.139651072
2017-01-01,GROCERY I,1709156.59,2029822.9459935168
2017-01-08,GROCERY I,2132952.209,1838377.5034753021
2017-01-15,GROCERY I,1644260.6,1613947.6655834077
2017-01-22,GROCERY I,1633606.692,1660665.6692058463
2017-01-29,GROCERY I,1579746.123,1547462.385517865
2017-02-05,GROCERY I,1866652.725,1561516.8179936348
2017-02-12,GROCERY I,1636312.255,1565696.788732245
2017-02-19,GROCERY I,1602222.832,1617973.9481789651
2017-02-26,GROCERY I,1606259.254,1612987.7034812658
2017-03-05,GROCERY I,2029739.1,1768111.9680679212
2017-03-12,GROCERY I,1761522.715,1600667.497162714
2017-03-19,GROCERY I,1707199.271,1599477.771965201
2017-03-26,GROCERY I,1728515.855,1582141.734736599
2017-04-02,GROCERY I,2005630.993,1780192.6352512322
2017-04-09,GROCERY I,1869148.296,1728557.8851013652
2017-04-16,GROCERY I,1943922.582,1859813.5313083695
2017-04-23,GROCERY I,1691092.94,2320891.182327976
2017-04-30,GROCERY I,1672835.971,1752189.488028204
2017-05-07,GROCERY I,2093464.417,1648181.8514568969
2017-05-14,GROCERY I,1693413.158,1630806.8679788876
2017-05-21,GROCERY I,1812468.629,1695152.7859777994
2017-05-28,GROCERY I,1721804.742,1632592.3629127825
2017-06-04,GROCERY I,2024228.433,1786121.5213796825
2017-06-11,GROCERY I,1874331.709,1719110.333453228
2017-06-18,GROCERY I,1723112.302,1751867.0402563908
2017-06-25,GROCERY I,2318157.2029999997,2038200.3836274163
2017-07-02,GROCERY I,1809834.228,2035486.4409238803
2017-07-09,GROCERY I,2115078.214,1816415.9295292937
2017-07-16,GROCERY I,1625023.17,1637358.7848226037
2017-07-23,GROCERY I,1659399.654,1761896.7273424934
2017-07-30,GROCERY I,1719374.188,1659150.2459803615
2017-08-06,GROCERY I,1932154.346,1670604.6240823565
2017-08-13,GROCERY I,1598694.319,1634894.8879587455
2017-08-20,GROCERY I,449563.819,305820.1457923762
2013-04-07,MEATS,136617.677644,
2013-04-14,MEATS,115436.726997,
2013-04-21,MEATS,120544.08094,
2013-04-28,MEATS,116601.065762,
2013-05-05,MEATS,135846.443912,
2013-05-12,MEATS,131486.220116,
2013-05-19,MEATS,119912.753072,
2013-05-26,MEATS,121400.916162,
2013-06-02,MEATS,138545.46688700002,
2013-06-09,MEATS,131030.111994,
2013-06-16,MEATS,118111.498977,
2013-06-23,MEATS,125351.232032,
2013-06-30,MEATS,152351.225258,
2013-07-07,MEATS,153575.01328100002,
2013-07-14,MEATS,121299.862336,
2013-07-21,MEATS,118491.917044,
2013-07-28,MEATS,112750.786056,
2013-08-04,MEATS,131799.945019,
2013-08-11,MEATS,120198.979021,
2013-08-18,MEATS,114929.044767,
2013-08-25,MEATS,117936.423852,
2013-09-01,MEATS,131329.364917,
2013-09-08,MEATS,137728.476887,
2013-09-15,MEATS,124415.617771,
2013-09-22,MEATS,123923.585898,
2013-09-29,MEATS,122037.427677,
2013-10-06,MEATS,142917.684099,
2013-10-13,MEATS,125758.587023,
2013-10-20,MEATS,129205.315966,
2013-10-27,MEATS,126798.780887,
2013-11-03,MEATS,132185.470939,
2013-11-10,MEATS,135624.71711,
2013-11-17,MEATS,123397.241025,
2013-11-24,MEATS,125721.269922,
2013-12-01,MEATS,125847.147954,
2013-12-08,MEATS,132814.241795,
2013-12-15,MEATS,123671.456868,
2013-12-22,MEATS,143263.753067,
2013-12-29,MEATS,112065.832985,
2014-01-05,MEATS,114436.693565,
2014-01-12,MEATS,105736.263845,
2014-01-19,MEATS,118196.628046,
2014-01-26,MEATS,114534.315502,
2014-02-02,MEATS,111629.851216,
2014-02-09,MEATS,114008.110865,
2014-02-16,MEATS,115504.184219,
2014-02-23,MEATS,124206.169141,
2014-03-02,MEATS,119232.865041,
2014-03-09,MEATS,134414.910398,
2014-03-16,MEATS,122664.020175,
2014-03-23,MEATS,122067.156969,
2014-03-30,MEATS,120596.509586,
2014-04-06,MEATS,137962.726797,136617.677644
2014-04-13,MEATS,114238.377024,115436.726997
2014-04-20,MEATS,96392.632986,120544.08094
2014-04-27,MEATS,116515.832974,116601.065762
2014-05-04,MEATS,135455.575549,135846.443912
2014-05-11,MEATS,121331.457903,131486.220116
2014-05-18,MEATS,118322.7113,119912.753072
2014-05-25,MEATS,116489.474661,121400.916162
2014-06-01,MEATS,124271.918297,138545.46688700002
2014-06-08,MEATS,134988.241774,131030.111994
2014-06-15,MEATS,125867.098244,118111.498977
2014-06-22,MEATS,130644.36784,125351.232032
2014-06-29,MEATS,162013.569826,152351.225258
2014-07-06,MEATS,152961.70741,153575.01328100002
2014-07-13,MEATS,121451.63634,121299.862336
2014-07-20,MEATS,120146.023246,118491.917044
2014-07-27,MEATS,118468.392974,112750.786056
2014-08-03,MEATS,131035.497033,131799.945019
2014-08-10,MEATS,123370.890876,120198.979021
2014-08-17,MEATS,121854.189117,114929.044767
2014-08-24,MEATS,122802.364262,117936.423852
2014-08-31,MEATS,123967.146856,131329.364917
2014-09-07,MEATS,148690.63415,137728.476887
2014-09-14,MEATS,124836.17106,124415.617771
2014-09-21,MEATS,129691.261963,123923.585898
2014-09-28,MEATS,121886.918912,122037.427677
2014-10-05,MEATS,142587.003765,142917.684099
2014-10-12,MEATS,125465.985067,125758.587023
2014-10-19,MEATS,129171.288964,129205.315966
2014-10-26,MEATS,123855.791824,126798.780887
2014-11-02,MEATS,120341.675918,132185.470939
2014-11-09,MEATS,133328.449088,135624.71711
2014-11-16,MEATS,113286.796011,123397.241025
2014-11-23,MEATS,112354.328941,125721.269922
2014-11-30,MEATS,112078.158972,125847.147954
2014-12-07,MEATS,131113.20907,132814.241795
2014-12-14,MEATS,121221.110959,123671.456868
2014-12-21,MEATS,122805.599924,143263.753067
2014-12-28,MEATS,147165.427618,112065.832985
2015-01-04,MEATS,117965.848809,114436.693565
2015-01-11,MEATS,127587.734022,105736.263845
2015-01-18,MEATS,125934.264049,118196.628046
2015-01-25,MEATS,123098.48205,114534.315502
2015-02-01,MEATS,124186.388928,111629.851216
2015-02-08,MEATS,131529.060115,114008.110865
2015-02-15,MEATS,114866.076022,115504.184219
2015-02-22,MEATS,127732.467911,124206.169141
2015-03-01,MEATS,124546.692681,119232.865041
2015-03-08,MEATS,133004.24004200002,134414.910398
2015-03-15,MEATS,120968.120132,122664.020175
2015-03-22,MEATS,122526.095117,122067.156969
2015-03-29,MEATS,116563.514028,120596.509586
2015-04-05,MEATS,114929.265824,137962.726797
2015-04-12,MEATS,126987.399945,114238.377024
2015-04-19,MEATS,125626.032835,96392.632986
2015-04-26,MEATS,121229.52705,116515.832974
2015-05-03,MEATS,135450.562008,135455.575549
2015-05-10,MEATS,131452.739764,121331.457903
2015-05-17,MEATS,127547.35811,118322.7113
2015-05-24,MEATS,126224.52798,116489.474661
2015-05-31,MEATS,132282.586964,124271.918297
2015-06-07,MEATS,143692.414741,134988.241774
2015-06-14,MEATS,133479.392015,125867.098244
2015-06-21,MEATS,132175.372169,130644.36784
2015-06-28,MEATS,153638.828108,162013.569826
2015-07-05,MEATS,175339.531294,152961.70741
2015-07-12,MEATS,132267.373994,121451.63634
2015-07-19,MEATS,130387.488068,120146.023246
2015-07-26,MEATS,127008.668093,118468.392974
2015-08-02,MEATS,136424.48992700002,131035.497033
2015-08-09,MEATS,132071.544983,123370.890876
2015-08-16,MEATS,131690.222913,121854.189117
2015-08-23,MEATS,126000.036118,122802.364262
2015-08-30,MEATS,126635.245064,123967.146856
2015-09-06,MEATS,148565.476069,148690.63415
2015-09-13,MEATS,128364.616927,124836.17106
2015-09-20,MEATS,133016.633101,129691.261963
2015-09-27,MEATS,125721.748018,121886.918912
2015-10-04,MEATS,140860.917905,142587.003765
2015-10-11,MEATS,130833.450063,125465.985067
2015-10-18,MEATS,130072.800152,129171.288964
2015-10-25,MEATS,127588.122959,123855.791824
2015-11-01,MEATS,114437.440166,120341.675918
2015-11-08,MEATS,134815.672023,133328.449088
2015-11-15,MEATS,123862.182893,113286.796011
2015-11-22,MEATS,122468.808214,112354.328941
2015-11-29,MEATS,120621.33487,112078.158972
2015-12-06,MEATS,137409.355174,131113.20907
2015-12-13,MEATS,126223.002833,121221.110959
2015-12-20,MEATS,131718.91196,122805.599924
2015-12-27,MEATS,133934.637327,147165.427618
2016-01-03,MEATS,121980.902917,117965.848809
2016-01-10,MEATS,146825.296113,127587.734022
2016-01-17,MEATS,136174.287071,125934.264049
2016-01-24,MEATS,130142.156978,123098.48205
2016-01-31,MEATS,130289.936212,124186.388928
2016-02-07,MEATS,142892.834846,131529.060115
2016-02-14,MEATS,127474.046683,114866.076022
2016-02-21,MEATS,130126.996151,127732.467911
2016-02-28,MEATS,127655.139015,124546.692681
2016-03-06,MEATS,148451.118013,133004.24004200002
2016-03-13,MEATS,126577.241922,120968.120132
2016-03-20,MEATS,123329.147142,122526.095117
2016-03-27,MEATS,101393.421922,116563.514028
2016-04-03,MEATS,137698.711983,114929.265824
2016-04-10,MEATS,134564.833985,126987.399945
2016-04-17,MEATS,123982.359938,125626.032835
2016-04-24,MEATS,151807.6829579,121229.52705
2016-05-01,MEATS,164828.909989,135450.562008
2016-05-08,MEATS,186437.677108,131452.739764
2016-05-15,MEATS,144944.119262,127547.35811
2016-05-22,MEATS,128093.10002,126224.52798
2016-05-29,MEATS,123987.584859,132282.586964
2016-06-05,MEATS,147441.057057,143692.414741
2016-06-12,MEATS,126016.355784,133479.392015
2016-06-19,MEATS,128416.314786,132175.372169
2016-06-26,MEATS,174696.243748,153638.828108
2016-07-03,MEATS,163544.278665,175339.531294
2016-07-10,MEATS,132526.14317300002,132267.373994
2016-07-17,MEATS,131827.381372,130387.488068
2016-07-24,MEATS,146436.890079,127008.668093
2016-07-31,MEATS,134494.062209,136424.48992700002
2016-08-07,MEATS,143194.273182,132071.544983
2016-08-14,MEATS,118659.906012,131690.222913
2016-08-21,MEATS,132316.170021,126000.036118
2016-08-28,MEATS,128380.378778,126635.245064
2016-09-04,MEATS,140073.120001,148565.476069
2016-09-11,MEATS,132008.279096,128364.616927
2016-09-18,MEATS,127416.284132,133016.633101
2016-09-25,MEATS,127415.578966,125721.748018
2016-10-02,MEATS,133655.13201,140860.917905
2016-10-09,MEATS,222038.715027,130833.450063
2016-10-16,MEATS,137053.815049,130072.800152
2016-10-23,MEATS,125701.351005,127588.122959
2016-10-30,MEATS,123073.62703,114437.440166
2016-11-06,MEATS,140365.754306,134815.672023
2016-11-13,MEATS,155944.795002,123862.182893
2016-11-20,MEATS,135490.09219599998,122468.808214
2016-11-27,MEATS,135532.137936,120621.33487
2016-12-04,MEATS,143079.37995,137409.355174
2016-12-11,MEATS,134688.804064,126223.002833
2016-12-18,MEATS,132449.250085,131718.91196
2016-12-25,MEATS,138253.281974,133934.637327
2017-01-01,MEATS,124156.31819,121980.902917
2017-01-08,MEATS,163887.264099,146825.296113
2017-01-15,MEATS,146059.863891,136174.287071
2017-01-22,MEATS,140105.11711,130142.156978
2017-01-29,MEATS,132534.453066,130289.936212
2017-02-05,MEATS,148618.92397499998,142892.834846
2017-02-12,MEATS,135195.899997,127474.046683
