date,family,sales
2015-06-28,MAGAZINES,99.42857142857143
2015-06-28,MEATS,21948.40401542857
2015-06-28,PERSONAL CARE,16727.428571428572
2015-06-28,PET SUPPLIES,319.14285714285717
2015-06-28,PLAYERS AND ELECTRONICS,538.2857142857143
2015-06-28,POULTRY,24641.464440857144
2015-06-28,PREPARED FOODS,6824.581993142857
2015-06-28,PRODUCE,139880.26437857142
2015-06-28,SCHOOL AND OFFICE SUPPLIES,60.0
2015-06-28,SEAFOOD,1560.6115735857143
2015-07-05,AUTOMOTIVE,422.57142857142856
2015-07-05,BABY CARE,8.142857142857142
2015-07-05,BEAUTY,203.57142857142858
2015-07-05,BEVERAGES,200477.57142857142
2015-07-05,BOOKS,0.0
2015-07-05,BREAD/BAKERY,33248.07942285714
2015-07-05,CELEBRATION,838.0
2015-07-05,CLEANING,79313.28571428571
2015-07-05,DAIRY,50819.0
2015-07-05,DELI,21127.032428571427
2015-07-05,EGGS,11541.57142857143
2015-07-05,FROZEN FOODS,8953.27642457143
2015-07-05,GROCERY I,257478.4957142857
2015-07-05,GROCERY II,1379.857142857143
2015-07-05,HARDWARE,71.85714285714286
2015-07-05,HOME AND KITCHEN I,1753.7142857142858
2015-07-05,HOME AND KITCHEN II,1630.857142857143
2015-07-05,HOME APPLIANCES,1.8571428571428572
2015-07-05,HOME CARE,19763.285714285714
2015-07-05,LADIESWEAR,718.4285714285714
2015-07-05,LAWN AND GARDEN,307.57142857142856
2015-07-05,LINGERIE,500.14285714285717
2015-07-05,"LIQUOR,WINE,BEER",6032.714285714285
2015-07-05,MAGAZINES,59.42857142857143
2015-07-05,MEATS,25048.50447057143
2015-07-05,PERSONAL CARE,20560.285714285714
2015-07-05,PET SUPPLIES,278.57142857142856
2015-07-05,PLAYERS AND ELECTRONICS,563.4285714285714
2015-07-05,POULTRY,27963.319141571432
2015-07-05,PREPARED FOODS,6951.920847571429
2015-07-05,PRODUCE,141215.33540857144
2015-07-05,SCHOOL AND OFFICE SUPPLIES,48.42857142857143
2015-07-05,SEAFOOD,1681.6665729285712
2015-07-12,AUTOMOTIVE,344.2857142857143
2015-07-12,BABY CARE,14.0
2015-07-12,BEAUTY,160.57142857142858
2015-07-12,BEVERAGES,155388.42857142858
2015-07-12,BOOKS,0.0
2015-07-12,BREAD/BAKERY,27474.919997142857
2015-07-12,CELEBRATION,713.1428571428571
2015-07-12,CLEANING,60462.42857142857
2015-07-12,DAIRY,40998.71428571428
2015-07-12,DELI,17191.386865714285
2015-07-12,EGGS,9858.142857142857
2015-07-12,FROZEN FOODS,6908.746431714286
2015-07-12,GROCERY I,204559.49585714284
2015-07-12,GROCERY II,1138.5714285714287
2015-07-12,HARDWARE,66.0
2015-07-12,HOME AND KITCHEN I,1595.142857142857
2015-07-12,HOME AND KITCHEN II,1334.5714285714287
2015-07-12,HOME APPLIANCES,1.0
2015-07-12,HOME CARE,14650.714285714286
2015-07-12,LADIESWEAR,602.4285714285714
2015-07-12,LAWN AND GARDEN,226.71428571428572
2015-07-12,LINGERIE,461.57142857142856
2015-07-12,"LIQUOR,WINE,BEER",4280.857142857143
2015-07-12,MAGAZINES,57.285714285714285
2015-07-12,MEATS,18895.339142
2015-07-12,PERSONAL CARE,15811.857142857143
2015-07-12,PET SUPPLIES,259.57142857142856
2015-07-12,PLAYERS AND ELECTRONICS,495.57142857142856
2015-07-12,POULTRY,20310.66547557143
2015-07-12,PREPARED FOODS,5504.164278285714
2015-07-12,PRODUCE,115474.15054857142
2015-07-12,SCHOOL AND OFFICE SUPPLIES,42.42857142857143
2015-07-12,SEAFOOD,1216.9039989999999
2015-07-19,AUTOMOTIVE,334.2857142857143
2015-07-19,BABY CARE,9.857142857142858
2015-07-19,BEAUTY,150.57142857142858
2015-07-19,BEVERAGES,148137.85714285713
2015-07-19,BOOKS,0.0
2015-07-19,BREAD/BAKERY,26779.517285714282
2015-07-19,CELEBRATION,762.1428571428571
2015-07-19,CLEANING,57098.57142857143
2015-07-19,DAIRY,39766.28571428572
2015-07-19,DELI,15946.414421428572
2015-07-19,EGGS,9588.57142857143
2015-07-19,FROZEN FOODS,6786.087428857143
2015-07-19,GROCERY I,192113.5108571429
2015-07-19,GROCERY II,1274.142857142857
2015-07-19,HARDWARE,64.71428571428571
2015-07-19,HOME AND KITCHEN I,1473.142857142857
2015-07-19,HOME AND KITCHEN II,1194.0
2015-07-19,HOME APPLIANCES,1.0
2015-07-19,HOME CARE,13464.285714285714
2015-07-19,LADIESWEAR,668.2857142857143
2015-07-19,LAWN AND GARDEN,248.57142857142858
2015-07-19,LINGERIE,400.14285714285717
2015-07-19,"LIQUOR,WINE,BEER",4235.0
2015-07-19,MAGAZINES,185.0
2015-07-19,MEATS,18626.784009714287
2015-07-19,PERSONAL CARE,14338.714285714286
2015-07-19,PET SUPPLIES,273.57142857142856
2015-07-19,PLAYERS AND ELECTRONICS,462.57142857142856
2015-07-19,POULTRY,20323.38601042857
2015-07-19,PREPARED FOODS,5608.1657187142855
2015-07-19,PRODUCE,114474.48007285714
2015-07-19,SCHOOL AND OFFICE SUPPLIES,59.42857142857143
2015-07-19,SEAFOOD,1219.5070018571428
2015-07-26,AUTOMOTIVE,331.2857142857143
2015-07-26,BABY CARE,7.857142857142857
2015-07-26,BEAUTY,146.28571428571428
2015-07-26,BEVERAGES,144410.14285714287
2015-07-26,BOOKS,0.0
2015-07-26,BREAD/BAKERY,26726.62787285714
2015-07-26,CELEBRATION,749.1428571428571
2015-07-26,CLEANING,55345.71428571428
2015-07-26,DAIRY,38398.142857142855
2015-07-26,DELI,15519.279997142858
2015-07-26,EGGS,9524.714285714286
2015-07-26,FROZEN FOODS,6585.840714571429
2015-07-26,GROCERY I,188621.9655714286
2015-07-26,GROCERY II,1363.0
2015-07-26,HARDWARE,63.142857142857146
2015-07-26,HOME AND KITCHEN I,1388.857142857143
2015-07-26,HOME AND KITCHEN II,1356.4285714285713
2015-07-26,HOME APPLIANCES,0.14285714285714285
2015-07-26,HOME CARE,14462.142857142857
2015-07-26,LADIESWEAR,679.8571428571429
2015-07-26,LAWN AND GARDEN,244.85714285714286
2015-07-26,LINGERIE,410.42857142857144
2015-07-26,"LIQUOR,WINE,BEER",4830.714285714285
2015-07-26,MAGAZINES,114.57142857142857
2015-07-26,MEATS,18144.095441857142
2015-07-26,PERSONAL CARE,13293.714285714286
2015-07-26,PET SUPPLIES,264.2857142857143
2015-07-26,PLAYERS AND ELECTRONICS,439.7142857142857
2015-07-26,POULTRY,19628.511001
2015-07-26,PREPARED FOODS,5589.994284714286
2015-07-26,PRODUCE,112190.40641485713
2015-07-26,SCHOOL AND OFFICE SUPPLIES,52.142857142857146
2015-07-26,SEAFOOD,1172.903713242857
2015-08-02,AUTOMOTIVE,362.42857142857144
2015-08-02,BABY CARE,11.571428571428571
2015-08-02,BEAUTY,194.0
2015-08-02,BEVERAGES,154677.42857142858
2015-08-02,BOOKS,0.0
2015-08-02,BREAD/BAKERY,28080.19686
2015-08-02,CELEBRATION,767.2857142857143
2015-08-02,CLEANING,63198.71428571428
2015-08-02,DAIRY,40654.0
2015-08-02,DELI,17074.642425714286
2015-08-02,EGGS,10036.42857142857
2015-08-02,FROZEN FOODS,6838.251573285714
2015-08-02,GROCERY I,212300.931
2015-08-02,GROCERY II,1206.7142857142858
2015-08-02,HARDWARE,64.85714285714286
2015-08-02,HOME AND KITCHEN I,1416.7142857142858
2015-08-02,HOME AND KITCHEN II,1442.5714285714287
2015-08-02,HOME APPLIANCES,0.5714285714285714
2015-08-02,HOME CARE,18214.285714285714
2015-08-02,LADIESWEAR,663.0
2015-08-02,LAWN AND GARDEN,255.57142857142858
2015-08-02,LINGERIE,437.14285714285717
2015-08-02,"LIQUOR,WINE,BEER",4812.428571428572
2015-08-02,MAGAZINES,49.714285714285715
2015-08-02,MEATS,19489.212846714287
2015-08-02,PERSONAL CARE,16723.571428571428
2015-08-02,PET SUPPLIES,272.2857142857143
2015-08-02,PLAYERS AND ELECTRONICS,525.0
2015-08-02,POULTRY,20802.74614842857
2015-08-02,PREPARED FOODS,5520.574432571429
2015-08-02,PRODUCE,115492.30958
2015-08-02,SCHOOL AND OFFICE SUPPLIES,62.0
2015-08-02,SEAFOOD,1252.0135725285713
2015-08-09,AUTOMOTIVE,355.7142857142857
2015-08-09,BABY CARE,29.0
2015-08-09,BEAUTY,195.28571428571428
2015-08-09,BEVERAGES,148812.85714285713
2015-08-09,BOOKS,0.0
2015-08-09,BREAD/BAKERY,26286.800890000002
2015-08-09,CELEBRATION,799.4285714285714
2015-08-09,CLEANING,61483.142857142855
2015-08-09,DAIRY,38626.857142857145
2015-08-09,DELI,16468.971428571425
2015-08-09,EGGS,9108.0
2015-08-09,FROZEN FOODS,6747.152999428572
2015-08-09,GROCERY I,202690.0042857143
2015-08-09,GROCERY II,1133.5714285714287
2015-08-09,HARDWARE,66.14285714285714
2015-08-09,HOME AND KITCHEN I,1277.7142857142858
2015-08-09,HOME AND KITCHEN II,1310.857142857143
2015-08-09,HOME APPLIANCES,9.428571428571429
2015-08-09,HOME CARE,16681.14285714286
2015-08-09,LADIESWEAR,508.42857142857144
2015-08-09,LAWN AND GARDEN,250.57142857142858
2015-08-09,LINGERIE,469.0
2015-08-09,"LIQUOR,WINE,BEER",5207.285714285715
2015-08-09,MAGAZINES,77.28571428571429
2015-08-09,MEATS,18867.363569
2015-08-09,PERSONAL CARE,15805.857142857143
2015-08-09,PET SUPPLIES,246.28571428571428
2015-08-09,PLAYERS AND ELECTRONICS,501.14285714285717
2015-08-09,POULTRY,19799.099586714285
2015-08-09,PREPARED FOODS,5443.127571142856
2015-08-09,PRODUCE,109737.83826571428
2015-08-09,SCHOOL AND OFFICE SUPPLIES,225.14285714285714
2015-08-09,SEAFOOD,1106.7638581857143
2015-08-16,AUTOMOTIVE,349.2857142857143
2015-08-16,BABY CARE,11.428571428571429
2015-08-16,BEAUTY,205.71428571428572
2015-08-16,BEVERAGES,164797.14285714287
2015-08-16,BOOKS,0.0
2015-08-16,BREAD/BAKERY,28215.49971857143
2015-08-16,CELEBRATION,783.8571428571429
2015-08-16,CLEANING,60087.57142857143
2015-08-16,DAIRY,41157.857142857145
2015-08-16,DELI,17113.468856571428
2015-08-16,EGGS,10196.142857142857
2015-08-16,FROZEN FOODS,6764.203567857143
2015-08-16,GROCERY I,216351.89685714286
2015-08-16,GROCERY II,1264.142857142857
2015-08-16,HARDWARE,70.28571428571429
2015-08-16,HOME AND KITCHEN I,1306.5714285714287
2015-08-16,HOME AND KITCHEN II,1388.0
2015-08-16,HOME APPLIANCES,31.857142857142858
2015-08-16,HOME CARE,15259.714285714286
2015-08-16,LADIESWEAR,635.4285714285714
2015-08-16,LAWN AND GARDEN,224.71428571428572
2015-08-16,LINGERIE,448.2857142857143
2015-08-16,"LIQUOR,WINE,BEER",4562.857142857143
2015-08-16,MAGAZINES,97.28571428571429
2015-08-16,MEATS,18812.88898757143
2015-08-16,PERSONAL CARE,15586.142857142857
2015-08-16,PET SUPPLIES,323.2857142857143
2015-08-16,PLAYERS AND ELECTRONICS,728.5714285714286
2015-08-16,POULTRY,21269.009286857145
2015-08-16,PREPARED FOODS,5618.681719571429
2015-08-16,PRODUCE,118080.83857428572
2015-08-16,SCHOOL AND OFFICE SUPPLIES,503.42857142857144
2015-08-16,SEAFOOD,1232.8492815285715
2015-08-23,AUTOMOTIVE,340.14285714285717
2015-08-23,BABY CARE,8.285714285714286
2015-08-23,BEAUTY,197.85714285714286
2015-08-23,BEVERAGES,149371.2857142857
2015-08-23,BOOKS,0.0
2015-08-23,BREAD/BAKERY,26284.34085142857
2015-08-23,CELEBRATION,775.7142857142857
2015-08-23,CLEANING,57696.71428571428
2015-08-23,DAIRY,38370.142857142855
2015-08-23,DELI,15729.494715428573
2015-08-23,EGGS,9108.142857142857
2015-08-23,FROZEN FOODS,6432.071718
2015-08-23,GROCERY I,196488.7927142857
2015-08-23,GROCERY II,1171.7142857142858
2015-08-23,HARDWARE,63.42857142857143
2015-08-23,HOME AND KITCHEN I,1373.2857142857142
2015-08-23,HOME AND KITCHEN II,1551.7142857142858
2015-08-23,HOME APPLIANCES,28.285714285714285
2015-08-23,HOME CARE,14017.142857142857
2015-08-23,LADIESWEAR,626.7142857142857
2015-08-23,LAWN AND GARDEN,229.14285714285714
2015-08-23,LINGERIE,452.0
2015-08-23,"LIQUOR,WINE,BEER",4396.571428571428
2015-08-23,MAGAZINES,105.71428571428571
2015-08-23,MEATS,18000.005159714285
2015-08-23,PERSONAL CARE,14492.0
2015-08-23,PET SUPPLIES,286.2857142857143
2015-08-23,PLAYERS AND ELECTRONICS,588.0
2015-08-23,POULTRY,19173.599454000003
2015-08-23,PREPARED FOODS,5484.315277714285
2015-08-23,PRODUCE,111043.57070285713
2015-08-23,SCHOOL AND OFFICE SUPPLIES,620.0
2015-08-23,SEAFOOD,1165.8997168571427
2015-08-30,AUTOMOTIVE,342.14285714285717
2015-08-30,BABY CARE,5.0
2015-08-30,BEAUTY,201.57142857142858
2015-08-30,BEVERAGES,154169.0
2015-08-30,BOOKS,0.0
2015-08-30,BREAD/BAKERY,27169.08357571429
2015-08-30,CELEBRATION,783.2857142857143
2015-08-30,CLEANING,58439.142857142855
2015-08-30,DAIRY,40084.71428571428
2015-08-30,DELI,16250.76143
2015-08-30,EGGS,9366.42857142857
2015-08-30,FROZEN FOODS,6512.060144000001
2015-08-30,GROCERY I,199340.1987142857
2015-08-30,GROCERY II,1227.0
2015-08-30,HARDWARE,74.0
2015-08-30,HOME AND KITCHEN I,1249.4285714285713
2015-08-30,HOME AND KITCHEN II,1348.2857142857142
2015-08-30,HOME APPLIANCES,20.142857142857142
2015-08-30,HOME CARE,14520.142857142857
2015-08-30,LADIESWEAR,684.1428571428571
2015-08-30,LAWN AND GARDEN,237.42857142857142
2015-08-30,LINGERIE,471.85714285714283
2015-08-30,"LIQUOR,WINE,BEER",4133.285714285715
2015-08-30,MAGAZINES,83.28571428571429
2015-08-30,MEATS,18090.74929485714
2015-08-30,PERSONAL CARE,14953.57142857143
2015-08-30,PET SUPPLIES,310.85714285714283
2015-08-30,PLAYERS AND ELECTRONICS,595.0
2015-08-30,POULTRY,19764.693282714285
2015-08-30,PREPARED FOODS,5675.745570285714
2015-08-30,PRODUCE,113711.94437571429
2015-08-30,SCHOOL AND OFFICE SUPPLIES,789.2857142857143
2015-08-30,SEAFOOD,1221.7031424
2015-09-06,AUTOMOTIVE,366.57142857142856
2015-09-06,BABY CARE,10.285714285714286
2015-09-06,BEAUTY,245.42857142857142
2015-09-06,BEVERAGES,203874.7142857143
2015-09-06,BOOKS,0.0
2015-09-06,BREAD/BAKERY,31600.68999857143
2015-09-06,CELEBRATION,786.7142857142857
2015-09-06,CLEANING,75626.14285714286
2015-09-06,DAIRY,46631.28571428572
2015-09-06,DELI,20075.230142857145
2015-09-06,EGGS,10553.42857142857
2015-09-06,FROZEN FOODS,7566.530141428571
2015-09-06,GROCERY I,256026.55557142856
2015-09-06,GROCERY II,1351.7142857142858
2015-09-06,HARDWARE,83.14285714285714
2015-09-06,HOME AND KITCHEN I,1539.0
2015-09-06,HOME AND KITCHEN II,1526.2857142857142
2015-09-06,HOME APPLIANCES,17.571428571428573
2015-09-06,HOME CARE,19251.85714285714
2015-09-06,LADIESWEAR,861.5714285714286
2015-09-06,LAWN AND GARDEN,251.14285714285714
2015-09-06,LINGERIE,556.8571428571429
2015-09-06,"LIQUOR,WINE,BEER",4455.714285714285
2015-09-06,MAGAZINES,77.42857142857143
2015-09-06,MEATS,21223.63943842857
2015-09-06,PERSONAL CARE,20333.571428571428
2015-09-06,PET SUPPLIES,290.0
2015-09-06,PLAYERS AND ELECTRONICS,711.4285714285714
2015-09-06,POULTRY,23554.585242285713
2015-09-06,PREPARED FOODS,6366.739565142857
2015-09-06,PRODUCE,127779.72984285714
2015-09-06,SCHOOL AND OFFICE SUPPLIES,1373.4285714285713
2015-09-06,SEAFOOD,1564.5799963857141
2015-09-13,AUTOMOTIVE,327.85714285714283
2015-09-13,BABY CARE,18.428571428571427
2015-09-13,BEAUTY,204.28571428571428
2015-09-13,BEVERAGES,181857.57142857142
2015-09-13,BOOKS,0.0
2015-09-13,BREAD/BAKERY,28235.159012857144
2015-09-13,CELEBRATION,792.4285714285714
2015-09-13,CLEANING,61465.28571428572
2015-09-13,DAIRY,40071.857142857145
2015-09-13,DELI,16855.307856571428
2015-09-13,EGGS,9396.857142857143
2015-09-13,FROZEN FOODS,6656.083573142858
2015-09-13,GROCERY I,210050.09285714285
2015-09-13,GROCERY II,1161.2857142857142
2015-09-13,HARDWARE,77.85714285714286
2015-09-13,HOME AND KITCHEN I,1473.142857142857
2015-09-13,HOME AND KITCHEN II,1275.0
2015-09-13,HOME APPLIANCES,12.142857142857142
2015-09-13,HOME CARE,15253.57142857143
2015-09-13,LADIESWEAR,702.1428571428571
2015-09-13,LAWN AND GARDEN,259.2857142857143
2015-09-13,LINGERIE,493.0
2015-09-13,"LIQUOR,WINE,BEER",4234.714285714285
2015-09-13,MAGAZINES,68.71428571428571
2015-09-13,MEATS,18337.802418142855
2015-09-13,PERSONAL CARE,16010.0
2015-09-13,PET SUPPLIES,217.14285714285714
2015-09-13,PLAYERS AND ELECTRONICS,633.8571428571429
2015-09-13,POULTRY,20299.984426285715
2015-09-13,PREPARED FOODS,5850.852860714286
2015-09-13,PRODUCE,116273.91768714285
2015-09-13,SCHOOL AND OFFICE SUPPLIES,708.1428571428571
2015-09-13,SEAFOOD,1336.5465694571428
2015-09-20,AUTOMOTIVE,327.57142857142856
2015-09-20,BABY CARE,14.428571428571429
2015-09-20,BEAUTY,207.85714285714286
2015-09-20,BEVERAGES,182058.7142857143
2015-09-20,BOOKS,0.0
2015-09-20,BREAD/BAKERY,28191.284852857145
2015-09-20,CELEBRATION,813.1428571428571
2015-09-20,CLEANING,60324.142857142855
2015-09-20,DAIRY,40209.142857142855
2015-09-20,DELI,17218.92886
2015-09-20,EGGS,9497.42857142857
2015-09-20,FROZEN FOODS,6735.282715
2015-09-20,GROCERY I,209607.4787142857
2015-09-20,GROCERY II,1161.7142857142858
2015-09-20,HARDWARE,67.57142857142857
2015-09-20,HOME AND KITCHEN I,1645.4285714285713
2015-09-20,HOME AND KITCHEN II,1200.0
2015-09-20,HOME APPLIANCES,10.0
2015-09-20,HOME CARE,14905.142857142857
2015-09-20,LADIESWEAR,655.5714285714286
2015-09-20,LAWN AND GARDEN,256.85714285714283
2015-09-20,LINGERIE,444.42857142857144
2015-09-20,"LIQUOR,WINE,BEER",4193.714285714285
2015-09-20,MAGAZINES,84.42857142857143
2015-09-20,MEATS,19002.376157285715
2015-09-20,PERSONAL CARE,16110.142857142857
2015-09-20,PET SUPPLIES,192.0
2015-09-20,PLAYERS AND ELECTRONICS,572.2857142857143
2015-09-20,POULTRY,20167.377988
2015-09-20,PREPARED FOODS,5880.723574428572
2015-09-20,PRODUCE,118608.93541
2015-09-20,SCHOOL AND OFFICE SUPPLIES,179.42857142857142
2015-09-20,SEAFOOD,1376.3590012142856
2015-09-27,AUTOMOTIVE,301.7142857142857
2015-09-27,BABY CARE,7.428571428571429
2015-09-27,BEAUTY,199.71428571428572
2015-09-27,BEVERAGES,176755.57142857142
2015-09-27,BOOKS,0.0
2015-09-27,BREAD/BAKERY,27389.662282857145
2015-09-27,CELEBRATION,794.7142857142857
2015-09-27,CLEANING,58677.57142857143
2015-09-27,DAIRY,39312.0
2015-09-27,DELI,16463.418716285716
2015-09-27,EGGS,9322.714285714286
2015-09-27,FROZEN FOODS,6490.197423
2015-09-27,GROCERY I,200066.27942857143
2015-09-27,GROCERY II,1174.4285714285713
2015-09-27,HARDWARE,62.285714285714285
2015-09-27,HOME AND KITCHEN I,1448.4285714285713
2015-09-27,HOME AND KITCHEN II,1729.857142857143
2015-09-27,HOME APPLIANCES,6.428571428571429
2015-09-27,HOME CARE,13916.57142857143
2015-09-27,LADIESWEAR,676.5714285714286
2015-09-27,LAWN AND GARDEN,245.0
2015-09-27,LINGERIE,391.2857142857143
2015-09-27,"LIQUOR,WINE,BEER",4093.285714285714
2015-09-27,MAGAZINES,96.42857142857143
2015-09-27,MEATS,17960.249716857143
2015-09-27,PERSONAL CARE,15437.142857142857
2015-09-27,PET SUPPLIES,253.42857142857142
2015-09-27,PLAYERS AND ELECTRONICS,553.7142857142857
2015-09-27,POULTRY,19706.640560428572
2015-09-27,PREPARED FOODS,5695.691711
2015-09-27,PRODUCE,116748.26295428572
2015-09-27,SCHOOL AND OFFICE SUPPLIES,88.0
2015-09-27,SEAFOOD,1365.9325745714286
2015-10-04,AUTOMOTIVE,424.85714285714283
2015-10-04,BABY CARE,5.714285714285714
2015-10-04,BEAUTY,299.2857142857143
2015-10-04,BEVERAGES,194291.7142857143
2015-10-04,BOOKS,0.0
2015-10-04,BREAD/BAKERY,29181.15913857143
2015-10-04,CELEBRATION,893.2857142857143
2015-10-04,CLEANING,73790.28571428571
2015-10-04,DAIRY,44952.57142857143
2015-10-04,DELI,18682.15300142857
2015-10-04,EGGS,10110.57142857143
2015-10-04,FROZEN FOODS,7343.560852285714
2015-10-04,GROCERY I,252048.33057142858
2015-10-04,GROCERY II,1215.7142857142858
2015-10-04,HARDWARE,62.714285714285715
2015-10-04,HOME AND KITCHEN I,1883.7142857142858
2015-10-04,HOME AND KITCHEN II,2369.5714285714284
2015-10-04,HOME APPLIANCES,6.0
2015-10-04,HOME CARE,17531.285714285714
2015-10-04,LADIESWEAR,724.8571428571429
2015-10-04,LAWN AND GARDEN,272.7142857142857
2015-10-04,LINGERIE,423.7142857142857
2015-10-04,"LIQUOR,WINE,BEER",4122.428571428572
2015-10-04,MAGAZINES,242.71428571428572
2015-10-04,MEATS,20122.98827214286
2015-10-04,PERSONAL CARE,20309.428571428572
2015-10-04,PET SUPPLIES,266.7142857142857
2015-10-04,PLAYERS AND ELECTRONICS,642.8571428571429
2015-10-04,POULTRY,24970.593170857144
2015-10-04,PREPARED FOODS,6215.874139857143
2015-10-04,PRODUCE,126637.98615571429
2015-10-04,SCHOOL AND OFFICE SUPPLIES,112.28571428571429
2015-10-04,SEAFOOD,1576.8724290714288
2015-10-11,AUTOMOTIVE,458.57142857142856
2015-10-11,BABY CARE,2.5714285714285716
2015-10-11,BEAUTY,250.85714285714286
2015-10-11,BEVERAGES,180423.0
2015-10-11,BOOKS,0.0
2015-10-11,BREAD/BAKERY,27414.93200714286
2015-10-11,CELEBRATION,897.5714285714286
2015-10-11,CLEANING,63109.142857142855
2015-10-11,DAIRY,42568.57142857143
2015-10-11,DELI,16895.86014
2015-10-11,EGGS,9298.142857142857
2015-10-11,FROZEN FOODS,7321.8095704285715
2015-10-11,GROCERY I,232463.96099999998
2015-10-11,GROCERY II,1113.5714285714287
2015-10-11,HARDWARE,64.0
2015-10-11,HOME AND KITCHEN I,1844.4285714285713
2015-10-11,HOME AND KITCHEN II,3274.8571428571427
2015-10-11,HOME APPLIANCES,23.857142857142858
2015-10-11,HOME CARE,15395.285714285714
2015-10-11,LADIESWEAR,600.4285714285714
2015-10-11,LAWN AND GARDEN,278.7142857142857
2015-10-11,LINGERIE,446.7142857142857
2015-10-11,"LIQUOR,WINE,BEER",5988.285714285715
2015-10-11,MAGAZINES,324.57142857142856
2015-10-11,MEATS,18690.492866142857
2015-10-11,PERSONAL CARE,16709.85714285714
2015-10-11,PET SUPPLIES,255.71428571428572
2015-10-11,PLAYERS AND ELECTRONICS,583.1428571428571
2015-10-11,POULTRY,21554.005857000004
2015-10-11,PREPARED FOODS,5998.088005142857
2015-10-11,PRODUCE,116333.86579
2015-10-11,SCHOOL AND OFFICE SUPPLIES,107.28571428571429
2015-10-11,SEAFOOD,1328.323427
2015-10-18,AUTOMOTIVE,424.0
2015-10-18,BABY CARE,1.5714285714285714
2015-10-18,BEAUTY,204.57142857142858
2015-10-18,BEVERAGES,168359.42857142858
2015-10-18,BOOKS,0.0
2015-10-18,BREAD/BAKERY,27811.811714285715
2015-10-18,CELEBRATION,916.1428571428571
2015-10-18,CLEANING,59224.142857142855
2015-10-18,DAIRY,42801.28571428572
2015-10-18,DELI,16405.000287142855
2015-10-18,EGGS,9428.42857142857
2015-10-18,FROZEN FOODS,6520.379573571429
2015-10-18,GROCERY I,217053.58214285714
2015-10-18,GROCERY II,1061.142857142857
2015-10-18,HARDWARE,73.28571428571429
2015-10-18,HOME AND KITCHEN I,1927.857142857143
2015-10-18,HOME AND KITCHEN II,3208.1428571428573
2015-10-18,HOME APPLIANCES,29.0
2015-10-18,HOME CARE,14392.57142857143
2015-10-18,LADIESWEAR,565.0
2015-10-18,LAWN AND GARDEN,254.42857142857142
2015-10-18,LINGERIE,405.42857142857144
2015-10-18,"LIQUOR,WINE,BEER",3827.285714285714
2015-10-18,MAGAZINES,469.42857142857144
2015-10-18,MEATS,18581.828593142858
2015-10-18,PERSONAL CARE,15000.42857142857
2015-10-18,PET SUPPLIES,292.85714285714283
2015-10-18,PLAYERS AND ELECTRONICS,505.57142857142856
2015-10-18,POULTRY,21478.229000385712
2015-10-18,PREPARED FOODS,5842.658722142857
2015-10-18,PRODUCE,118139.96287142858
2015-10-18,SCHOOL AND OFFICE SUPPLIES,102.0
2015-10-18,SEAFOOD,1304.8102859000003
2015-10-25,AUTOMOTIVE,394.42857142857144
2015-10-25,BABY CARE,0.5714285714285714
2015-10-25,BEAUTY,212.85714285714286
2015-10-25,BEVERAGES,160435.14285714287
2015-10-25,BOOKS,0.0
2015-10-25,BREAD/BAKERY,26621.74628
2015-10-25,CELEBRATION,880.8571428571429
2015-10-25,CLEANING,56476.857142857145
2015-10-25,DAIRY,41691.71428571428
2015-10-25,DELI,15676.731857142859
2015-10-25,EGGS,9026.857142857143
2015-10-25,FROZEN FOODS,6640.259285714286
2015-10-25,GROCERY I,207301.8502857143
2015-10-25,GROCERY II,1068.7142857142858
2015-10-25,HARDWARE,63.285714285714285
2015-10-25,HOME AND KITCHEN I,1767.142857142857
2015-10-25,HOME AND KITCHEN II,3494.285714285714
2015-10-25,HOME APPLIANCES,28.571428571428573
2015-10-25,HOME CARE,13470.285714285714
2015-10-25,LADIESWEAR,591.4285714285714
2015-10-25,LAWN AND GARDEN,245.57142857142858
2015-10-25,LINGERIE,376.2857142857143
2015-10-25,"LIQUOR,WINE,BEER",3886.285714285714
2015-10-25,MAGAZINES,415.2857142857143
2015-10-25,MEATS,18226.87470842857
2015-10-25,PERSONAL CARE,14127.57142857143
2015-10-25,PET SUPPLIES,288.85714285714283
2015-10-25,PLAYERS AND ELECTRONICS,475.2857142857143
2015-10-25,POULTRY,20322.91658985714
2015-10-25,PREPARED FOODS,5705.809428428571
2015-10-25,PRODUCE,116910.54728285715
2015-10-25,SCHOOL AND OFFICE SUPPLIES,84.85714285714286
2015-10-25,SEAFOOD,1263.0787120857144
2015-11-01,AUTOMOTIVE,417.57142857142856
2015-11-01,BABY CARE,0.14285714285714285
2015-11-01,BEAUTY,209.71428571428572
2015-11-01,BEVERAGES,144640.0
2015-11-01,BOOKS,0.0
2015-11-01,BREAD/BAKERY,23032.722264285716
2015-11-01,CELEBRATION,798.7142857142857
2015-11-01,CLEANING,53413.28571428572
2015-11-01,DAIRY,37053.857142857145
2015-11-01,DELI,12039.817431428572
2015-11-01,EGGS,8552.714285714286
2015-11-01,FROZEN FOODS,6590.693138714285
2015-11-01,GROCERY I,201745.65671428572
2015-11-01,GROCERY II,941.2857142857143
2015-11-01,HARDWARE,58.142857142857146
2015-11-01,HOME AND KITCHEN I,1873.5714285714287
2015-11-01,HOME AND KITCHEN II,1528.0
2015-11-01,HOME APPLIANCES,25.428571428571427
2015-11-01,HOME CARE,12949.0
